frame_id,global_indices,lens_indices,receptor_type,position_x_um,position_y_um,position_z_um,direction_x,direction_y,direction_z,colours_r_uv,colours_g,colours_b,intensity
1,1669,238,3,-425.1862487792969,119.72991943359375,-25.03145980834961,-0.884843111038208,0.42459121346473694,-0.19176799058914185,0.0488533116877079,0.15144295990467072,0.4178668260574341,0.20605437457561493
1,1670,238,4,-425.1862487792969,119.72991943359375,-25.03145980834961,-0.8414775729179382,0.4796898365020752,-0.24862241744995117,0.043894119560718536,0.1324487328529358,0.369733065366745,0.18202531337738037
1,1671,238,5,-425.1862487792969,119.72991943359375,-25.03145980834961,-0.803043782711029,0.5547207593917847,-0.2177281677722931,0.03140014782547951,0.10347581654787064,0.3077443540096283,0.1475401073694229
1,1672,238,6,-425.1862487792969,119.72991943359375,-25.03145980834961,-0.8497933149337769,0.5014311075210571,-0.16253681480884552,0.035479918122291565,0.023578492924571037,0.2068837285041809,0.08864738792181015
1,1673,239,0,-413.3851013183594,133.53416442871094,-36.89997482299805,-0.799117386341095,0.5822604894638062,-0.14961327612400055,0.030342454090714455,0.09884198755025864,0.2951525151729584,0.14144565165042877
1,1674,239,1,-413.3851013183594,133.53416442871094,-36.89997482299805,-0.8448956608772278,0.5046271681785583,-0.17749014496803284,0.03575915843248367,0.11872250586748123,0.34771957993507385,0.16740041971206665
1,1675,239,2,-413.3851013183594,133.53416442871094,-36.89997482299805,-0.8790950179100037,0.4269648790359497,-0.21187955141067505,0.046156030148267746,0.14997778832912445,0.4208129644393921,0.20564894378185272
1,1676,239,3,-413.3851013183594,133.53416442871094,-36.89997482299805,-0.8330126404762268,0.48350146412849426,-0.2689168453216553,0.055801521986722946,0.14644697308540344,0.3828382194042206,0.1950289011001587
1,1677,239,4,-413.3851013183594,133.53416442871094,-36.89997482299805,-0.7814618349075317,0.5334383845329285,-0.32366785407066345,0.0608668327331543,0.13828015327453613,0.34677183628082275,0.181972935795784
1,1678,239,5,-413.3851013183594,133.53416442871094,-36.89997482299805,-0.7397611141204834,0.6062950491905212,-0.2918214499950409,0.028630860149860382,0.09336504340171814,0.28067582845687866,0.13422390818595886
1,1679,239,6,-413.3851013183594,133.53416442871094,-36.89997482299805,-0.7944148182868958,0.5583633780479431,-0.23903018236160278,0.031303469091653824,0.02061881497502327,0.18462863564491272,0.07885030657052994
1,1680,240,0,-399.56964111328125,146.3795623779297,-47.891239166259766,-0.7393499612808228,0.6360896229743958,-0.22079773247241974,0.028180986642837524,0.08967156708240509,0.26835358142852783,0.12873537838459015
1,1681,240,1,-399.56964111328125,146.3795623779297,-47.891239166259766,-0.7883150577545166,0.5615249872207642,-0.2514936625957489,0.03153154253959656,0.10400082916021347,0.31041190028190613,0.14864809811115265
1,1682,240,2,-399.56964111328125,146.3795623779297,-47.891239166259766,-0.8252460956573486,0.4859830439090729,-0.2877313196659088,0.09955958276987076,0.19203868508338928,0.4193601906299591,0.2369861602783203
1,1683,240,3,-399.56964111328125,146.3795623779297,-47.891239166259766,-0.7706642150878906,0.5380681753158569,-0.341407835483551,0.052249252796173096,0.12938788533210754,0.3406236171722412,0.17408692836761475
1,1684,240,4,-399.56964111328125,146.3795623779297,-47.891239166259766,-0.7113174796104431,0.5832136869430542,-0.39228716492652893,0.034247200936079025,0.10389674454927444,0.3007446527481079,0.1462962031364441
1,1685,240,5,-399.56964111328125,146.3795623779297,-47.891239166259766,-0.6670782566070557,0.6533769369125366,-0.3579178750514984,0.027128715068101883,0.08644969761371613,0.2593694031238556,0.12431593984365463
1,1686,240,6,-399.56964111328125,146.3795623779297,-47.891239166259766,-0.7292030453681946,0.6104233264923096,-0.3092672526836395,0.028930140659213066,0.018706195056438446,0.16857679188251495,0.07207104563713074
